Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,CityState,Country,Postal Code,ZIP,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone,First Seen
14813,185 Dartmouth St,Starbucks,822-1781,617-859-0703,CO,185 Dartmouth Street,185 Dartmouth Street,,,Boston,MA,BostonMA,US,21165019,02116,"(42.3484573364258, -71.0762939453125)",42.34845734,-71.07629395,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
14814,443 Boylston Street,Starbucks,830-1760,617-536-7177,CO,443 Boylston Street,443 Boylston Street,,,Boston,MA,BostonMA,US,21163301,02116,"(42.351505279541, -71.072998046875)",42.35150528,-71.07299805,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
15299,One International Place,Starbucks,7805-48459,617-737-4688,CO,1 International Place,1 International Place,,,Boston,MA,BostonMA,US,21102602,02110,"(42.3557586669922, -71.052490234375)",42.35575867,-71.05249023,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
15879,Charles Street,Starbucks,864-1786,617-227-3812,CO,97 Charles Street,97 Charles Street,,,Boston,MA,BostonMA,US,21143251,02114,"(42.3588829040527, -71.0705642700195)",42.3588829,-71.07056427,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
15880,350 Newbury,Starbucks,872-1783,617-859-5751,CO,350 Newbury Street,350 Newbury Street,,,Boston,MA,BostonMA,US,21152718,02115,"(42.3481101989746, -71.0871505737305)",42.3481102,-71.08715057,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16003,Beth Israel,Starbucks,7224-541,617-277-2350,CO,364 Brookline Ave.,364 Brookline Ave.,,,Boston,MA,BostonMA,US,22155401,02215,"(42.3385620117188, -71.1062316894531)",42.33856201,-71.10623169,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16342,One Federal Bldg.,Starbucks,7268-833,(617) 357-6410,CO,1 Federal Street,1 Federal Street,,,Boston,MA,BostonMA,US,21102012,02110,"(42.3561019897461, -71.056999206543)",42.35610199,-71.05699921,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16418,Marriott Boston Copley-Mall Entrnc,Starbucks,75513-43639,617-236-5800,LS,110 Huntington Ave,110 Huntington Ave,,,Boston,MA,BostonMA,US,21165783,02116,"(42.3469886779785, -71.0792388916016)",42.34698868,-71.07923889,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16519,Faneuil Hall Marketplace,Starbucks,862-1932,617-227-3821,CO,2-4 Faneuil Hall Market Place,2-4 Faneuil Hall Market Place,,,Boston,MA,BostonMA,US,21096175,02109,"(42.3601150512695, -71.055778503418)",42.36011505,-71.0557785,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16520,Federal Street,Starbucks,869-1785,617-946-0535,CO,75-101 Federal Street,75-101 Federal Street,,,Boston,MA,BostonMA,US,21101901,02110,"(42.3550491333008, -71.0572662353516)",42.35504913,-71.05726624,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16697,Childrens' Hospital,Starbucks,7804-58220,617-277-5202,CO,283 Longwood Avenue,283 Longwood Avenue,,,Boston,MA,BostonMA,US,21155704,02115,"(42.3377113342285, -71.1047210693359)",42.33771133,-71.10472107,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16896,755 Boylston St,Starbucks,7544-27387,617-450-0310,CO,755 Boylston Street,755 Boylston Street,,,Boston,MA,BostonMA,US,21162618,02116,"(42.3492546081543, -71.080940246582)",42.34925461,-71.08094025,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17334,Fenway Triangle Trilogy,Starbucks,11726-105182,617-867-6545,CO,"142-148 Brookline Avenue, Trilogy",142-148 Brookline Avenue,,Trilogy,Boston,MA,BostonMA,US,22153907,02215,"(42.3442764282227, -71.1014099121094)",42.34427643,-71.10140991,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17578,Mass Avenue at Havland,Starbucks,7234-709,(617) 236-4335,CO,147-151 Massachusetts Avenue,147-151 Massachusetts Avenue,,,Boston,MA,BostonMA,US,21152607,02115,"(42.3466415405273, -71.0876083374023)",42.34664154,-71.08760834,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
18393,Steaming Kettle,Starbucks,883-1775,617-227-2284,CO,63-65 Court Street,63-65 Court Street,,,Boston,MA,BostonMA,US,21082109,02108,"(42.3594665527344, -71.0593795776367)",42.35946655,-71.05937958,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
18455,George Sherman Union Bldg.,Starbucks,72111-5607,617-353-2991,LS,"775 Commonwealth Ave., Campus Dining Services",775 Commonwealth Ave.,,Campus Dining Services,Boston,MA,BostonMA,US,22151401,02215,"(42.3511543273926, -71.1089630126953)",42.35115433,-71.10896301,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
1006391,Boston South Station,Starbucks,22095-156765,857-250-4173,LS,"1 South Station, Starbucks Coffee #106-B",1 South Station,Starbucks Coffee #106-B,,Boston,MA,BostonMA,US,21103618,02110,"(42.3531913757324, -71.056999206543)",42.35319138,-71.05699921,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/18/2013 5:00
1007782,Village at Beardslee Crossing,Starbucks,23310-225007,4252361508,CO,"19122 Beardslee Blvd, 208",19122 Beardslee Blvd,208,,Bothell,WA,BothellWA,US,98011,98011,"(47.7670516967773, -122.191337585449)",47.7670517,-122.1913376,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,7/14/2015 4:00
8171,QFC - Bothell #819,Starbucks,79311-101215,425-485-7548,LS,18921 Bothell Way N.E.,18921 Bothell Way N.E.,,,Bothell,WA,BothellWA,US,980111934,98011,"(47.7652931213379, -122.211547851563)",47.76529312,-122.2115479,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
9099,Bothell QFC,Starbucks,3318-20381,425-485-7377,CO,"18931 Bothell Way NE, #1, Bothell QFC Center",18931 Bothell Way NE,#1,Bothell QFC Center,Bothell,WA,BothellWA,US,980111975,98011,"(47.7658081054688, -122.211326599121)",47.76580811,-122.2113266,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
9579,QFC-Inglemore #838,Starbucks,79206-96481,425-821-4885,LS,14130 Juanita Dr NE,14130 Juanita Dr NE,,,Bothell,WA,BothellWA,US,980114927,98011,"(47.7289581298828, -122.243438720703)",47.72895813,-122.2434387,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
10816,Safeway - 535 Thrasher's Corner,Starbucks,79773-100331,,LS,20711 Bothell Everett Hwy,20711 Bothell Everett Hwy,,,Bothell,WA,BothellWA,US,980127139,98012,"(47.8099632263184, -122.205924987793)",47.80996323,-122.205925,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
15193,North Creek Plaza,Starbucks,3356-40986,425-488-7759,CO,"18404 120th Avenue NE, 101, North Creek Plaza",18404 120th Avenue NE,101,North Creek Plaza,Bothell,WA,BothellWA,US,980119520,98011,"(47.7613525390625, -122.176261901855)",47.76135254,-122.1762619,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
15221,Canyon Park,Starbucks,323-270,425-486-0668,CO,22833 Bothell Everett Hwy,22833 Bothell Everett Hwy,,,Bothell,WA,BothellWA,US,980219385,98021,"(47.7900505065918, -122.215644836426)",47.79005051,-122.2156448,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
15833,Thrashers Crnr,Starbucks,3295-2805,425-485-1255,CO,2020 Maltby Road,2020 Maltby Road,,,Bothell,WA,BothellWA,US,980218669,98021,"(47.8092193603516, -122.205718994141)",47.80921936,-122.205719,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
18129,Albertsons - Thomas Lake #413,Starbucks,73684-104216,425-338-3956,LS,3322 132nd St SE,3322 132nd St SE,,,Bothell,WA,BothellWA,US,980125654,98012,"(47.8769721984863, -122.187049865723)",47.8769722,-122.1870499,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
68814,Safeway-Bothell #1864,Starbucks,79794-84473,425-482-2767,LS,24040 Bothell-Everett Hwy,24040 Bothell-Everett Hwy,,,Bothell,WA,BothellWA,US,980219358,98021,"(47.7845001220703, -122.212814331055)",47.78450012,-122.2128143,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
1006935,1352 College Ave - Boulder,Starbucks,21402-212484,3034430309,CO,"1352 College Avenue, 115",1352 College Avenue,115,,Boulder,CO,BoulderCO,US,80302,80302,"(40.007194519043, -105.275108337402)",40.00719452,-105.2751083,Mountain Standard Time,-360,GMT-07:00 America/Denver,3/5/2014 5:00
1012699,Teavana - 29th Street Mall,Teavana,28474-250153,303-440-3577,CO,"1810 29th St., Spc. #1026, 29th Street Mall",1810 29th St.,Spc. #1026,29th Street Mall,Boulder,CO,BoulderCO,US,80301,80301,"(40.0273666381836, -105.251937866211)",40.02736664,-105.2519379,Mountain Standard Time,-360,GMT-07:00 America/Denver,7/8/2015 4:00
7169,Baseline Rd & Broadway - Boulder,Starbucks,10857-103228,303-494-5109,CO,2400 Baseline RD.,2400 Baseline RD.,,,Boulder,CO,BoulderCO,US,803053386,80305,"(39.9999046325684, -105.263122558594)",39.99990463,-105.2631226,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
8665,28th & Pearl - Boulder,Starbucks,5594-928,303/449-1881,CO,"2770 Pearl Street, Suite B",2770 Pearl Street,Suite B,,Boulder,CO,BoulderCO,US,803023834,80302,"(40.0219612121582, -105.258773803711)",40.02196121,-105.2587738,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
8764,University and Broadway,Starbucks,240-192,(303) 442-9199,CO,1402 Broadway,1402 Broadway,,,Boulder,CO,BoulderCO,US,803026215,80302,"(40.0107460021973, -105.276649475098)",40.010746,-105.2766495,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
9929,Twenty Ninth Street,Starbucks,10588-100103,303-449-0815,CO,"1810 29th St., 1020, Twenty Ninth Street",1810 29th St.,1020,Twenty Ninth Street,Boulder,CO,BoulderCO,US,803011060,80301,"(40.0186576843262, -105.255477905273)",40.01865768,-105.2554779,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
10775,King Soopers - Boulder #33,Starbucks,73898-102078,303-499-4004,LS,3600 Table Mesa Drive,3600 Table Mesa Drive,,,Boulder,CO,BoulderCO,US,803055800,80305,"(39.9835205078125, -105.251678466797)",39.98352051,-105.2516785,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
12675,Target Boulder T-64,Starbucks,76166-88402,303-449-3400,LS,2800 Pearl St,2800 Pearl St,,,Boulder,CO,BoulderCO,US,803011123,80301,"(40.0218849182129, -105.256530761719)",40.02188492,-105.2565308,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
13079,Safeway-Boulder #2919,Starbucks,74233-17734,303-494-5373,LS,4800 E Baseline Road,4800 E Baseline Road,,,Boulder,CO,BoulderCO,US,803032699,80303,"(39.9984359741211, -105.234245300293)",39.99843597,-105.2342453,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
13361,Pearl St. Mall,Starbucks,5548-1507,303-245-9368,CO,1427 Pearl Street,1427 Pearl Street,,,Boulder,CO,BoulderCO,US,803025306,80302,"(40.0188941955566, -105.27660369873)",40.0188942,-105.2766037,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
15211,30th & Arapahoe,Starbucks,246-193,(303) 440-5090,CO,3033 Arapahoe,3033 Arapahoe,,,Boulder,CO,BoulderCO,US,803031016,80303,"(40.0149383544922, -105.252662658691)",40.01493835,-105.2526627,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
17688,Safeway-Boulder #2911,Starbucks,74497-79747,303-443-5888,LS,2798 Arapahoe Ave,2798 Arapahoe Ave,,,Boulder,CO,BoulderCO,US,803026714,80302,"(40.0146369934082, -105.258674621582)",40.01463699,-105.2586746,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
1005634,King Soopers-Boulder #61,Starbucks,73969-103416,503-443-9622,LS,1650 30th St,1650 30th St,,,Boulder,CO,BoulderCO,US,803011014,80301,"(40.0156669616699, -105.251838684082)",40.01566696,-105.2518387,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
1007287,King Soopers - Boulder #28,Starbucks,19888-102509,303-530-0400,LS,6550 Lookout Road,6550 Lookout Road,,,Boulder,CO,BoulderCO,US,803013303,80301,"(40.0728073120117, -105.201141357422)",40.07280731,-105.2011414,Mountain Standard Time,-360,GMT-07:00 America/Denver,3/15/2014 4:00
13781,Nevada Hwy & Buchanan,Starbucks,8128-95845,702-294-0580,CO,1048 Nevada Highway (US 93),1048 Nevada Highway (US 93),,,Boulder City,NV,Boulder CityNV,US,890051825,89005,"(35.974723815918, -114.84561920166)",35.97472382,-114.8456192,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
1006387,Bountiful 500S,Starbucks,20321-204364,8012983155,CO,422 West 500 South,422 West 500 South,,,Bountiful,UT,BountifulUT,US,84010,84010,"(40.884449005127, -111.890487670898)",40.88444901,-111.8904877,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/18/2013 5:00
1006887,Smith's - Bountiful #444,Starbucks,22873-222264,801-397-7800,LS,555 S 200 W,555 S 200 W,,,Bountiful,UT,BountifulUT,US,84010,84010,"(40.8836898803711, -111.885643005371)",40.88368988,-111.885643,Mountain Standard Time,-360,GMT-07:00 America/Denver,7/3/2014 4:00
1012345,Ken Hayes & Kinzie,Starbucks,9428-247110,,CO,1634 N. State Route 50,1634 N. State Route 50,,,Bourbonnais,IL,BourbonnaisIL,US,60914,60914,"(41.1744079589844, -87.8510284423828)",41.17440796,-87.85102844,Central Standard Time,-300,GMT-06:00 America/Chicago,8/1/2015 4:00
10738,Bourbonnais-Main & Latham,Starbucks,14413-121824,815-935-6899,CO,532 Main Street,532 Main Street,,,Bourbonnais,IL,BourbonnaisIL,US,609142306,60914,"(41.1588439941406, -87.8857269287109)",41.15884399,-87.88572693,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
13813,Target Bradley T-895,Starbucks,76184-88407,815-933-8890,LS,1615 N SR 50,1615 N SR 50,,,Bourbonnais,IL,BourbonnaisIL,US,609149324,60914,"(41.1704635620117, -87.8514785766602)",41.17046356,-87.85147858,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
6631,"Bourne, Rt. 6",Starbucks,14474-113249,508-743-0351,CO,2 Bridge Approach Street,2 Bridge Approach Street,,,Bourne,MA,BourneMA,US,25325679,02532,"(41.7518920898438, -70.5942687988281)",41.75189209,-70.5942688,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
1012522,Teavana - Bowie Town Center,Teavana,28391-250147,301-860-1640,CO,"15535 Emerald Way, Bowie Town Center",15535 Emerald Way,,Bowie Town Center,Bowie,MD,BowieMD,US,20716,20716,"(38.9440803527832, -76.7337417602539)",38.94408035,-76.73374176,Eastern Standard Time,-240,GMT-05:00 America/New_York,7/4/2015 4:00
6398,Safeway-Bowie #2713,Starbucks,79696-97712,301-867-0340,LS,12410 Fairwood Prky,12410 Fairwood Prky,,,Bowie,MD,BowieMD,US,207206312,20720,"(38.9652404785156, -76.7896881103516)",38.96524048,-76.78968811,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
6977,Target Bowie T-1004,Starbucks,76379-97062,301-352-3830,LS,4600 Mitchellville Rd,4600 Mitchellville Rd,,,Bowie,MD,BowieMD,US,207163110,20716,"(38.9523468017578, -76.7225036621094)",38.9523468,-76.72250366,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
8384,Target Lanham T-2007,Starbucks,76591-90964,301-955-0107,LS,10401 Martin Luther King Hwy,10401 Martin Luther King Hwy,,,Bowie,MD,BowieMD,US,207204201,20720,"(38.9538116455078, -76.8248062133789)",38.95381165,-76.82480621,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
11328,Safeway-Bowie #1804,Starbucks,74274-67203,301-262-7992,LS,4100 Northview Dr,4100 Northview Dr,,,Bowie,MD,BowieMD,US,207162624,20716,"(38.9457778930664, -76.7372665405273)",38.94577789,-76.73726654,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
12094,Bowie,Starbucks,7312-958,(301) 352-5500,CO,"15480 Annapolis Road, #207, Free State Mall",15480 Annapolis Road,#207,Free State Mall,Bowie,MD,BowieMD,US,207151803,20715,"(38.9792976379395, -76.7366943359375)",38.97929764,-76.73669434,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
13550,Bowie Town Center,Starbucks,7666-13729,301-805-2574,CO,"3924 Town Center Boulevard, Bowie Town Center",3924 Town Center Boulevard,,Bowie Town Center,Bowie,MD,BowieMD,US,207162211,20716,"(38.944709777832, -76.7339096069336)",38.94470978,-76.73390961,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
6475,Campbell & Hwy 31,Starbucks,13758-108076,270-842-6201,CO,710 Campbell Lane,710 Campbell Lane,,,Bowling Green,KY,Bowling GreenKY,US,421041039,42104,"(36.9625587463379, -86.4660873413086)",36.96255875,-86.46608734,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
10379,Bowling Green - E Wooster St,Starbucks,10786-102047,419-353-6248,CO,1560 East Wooster Street,1560 East Wooster Street,,,Bowling Green,OH,Bowling GreenOH,US,434023338,43402,"(41.3739776611328, -83.6245193481445)",41.37397766,-83.62451935,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
13668,Hwy 231 - Bowling Green,Starbucks,2707-82844,270-746-0136,CO,2808 Scottsville Rd,2808 Scottsville Rd,,,Bowling Green,KY,Bowling GreenKY,US,421046343,42104,"(36.9466705322266, -86.4229507446289)",36.94667053,-86.42295074,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
14362,Bowling Green U - Student Union,Starbucks,75259-90428,,LS,1001 E Wooster St,1001 E Wooster St,,,Bowling Green,OH,Bowling GreenOH,US,434023261,43402,"(41.3750381469727, -83.6390762329102)",41.37503815,-83.63907623,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
15150,Kroger-Bowling Green #878,Starbucks,72861-74448,419-353-3919,LS,1094 N Main St,1094 N Main St,,,Bowling Green,OH,Bowling GreenOH,US,434021346,43402,"(41.3917045593262, -83.6502456665039)",41.39170456,-83.65024567,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
1005565,Western Kentucky University,Starbucks,15957-157366,,LS,1906 College Heights Blvd,1906 College Heights Blvd,,,Bowling Green,KY,Bowling GreenKY,US,421011000,42101,"(36.9866104125977, -86.4555130004883)",36.98661041,-86.455513,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
1007645,Bowmansville Travel Plaza,Starbucks,75642-49559,7174450123,LS,Pennsylvania TPKE-MileMarker 289.9,Pennsylvania TPKE-MileMarker 289.9,,,Bowmansville,PA,BowmansvillePA,US,17507,17507,"(40.196891784668, -76.0176239013672)",40.19689178,-76.0176239,Eastern Standard Time,-240,GMT-05:00 America/New_York,8/27/2014 4:00
1007579,Family Fare - Boyne City #1517,Starbucks,22714-222788,231-582-6654,LS,430 N Lake St,430 N Lake St,,,Boyne City,MI,Boyne CityMI,US,49712-110,49712,"(45.2200546264648, -85.0153732299805)",45.22005463,-85.01537323,Eastern Standard Time,-240,GMT-05:00 America/New_York,6/1/2014 4:00
7646,Super Target Boynton Beach Southeas,Starbucks,76749-106133,561-396-2202,LS,6500 Congress Ave,6500 Congress Ave,,,Boynton Beach,FL,Boynton BeachFL,US,33426,33426,"(26.5319004058838, -80.0838012695313)",26.53190041,-80.08380127,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
91104,Hypoluxo Road & Congress Avenue,Starbucks,17947-179784,561 9631298,CO,4742 North Congress Avenue,4742 North Congress Avenue,,,Boynton Beach,FL,Boynton BeachFL,US,33426,33426,"(26.5715007781982, -80.089599609375)",26.57150078,-80.08959961,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
6884,Gateway Blvd & Congress,Starbucks,13563-107228,561-369-8252,CO,"1500 Gateway Blvd, 130",1500 Gateway Blvd,130,,Boynton Beach,FL,Boynton BeachFL,US,334267219,33426,"(26.5430698394775, -80.0880813598633)",26.54306984,-80.08808136,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
7052,Super Target Boynton Beach ST-2067,Starbucks,76473-97108,651-735-3751,LS,10201 Hagen Beach Rd,10201 Hagen Beach Rd,,,Boynton Beach,FL,Boynton BeachFL,US,334373758,33437,"(26.5263118743896, -80.1655731201172)",26.52631187,-80.16557312,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16064,Boynton Beach & Congress,Starbucks,8805-94142,561-735-0298,CO,306 N. Congress Ave,306 N. Congress Ave,,,Boynton Beach,FL,Boynton BeachFL,US,334263416,33426,"(26.5282382965088, -80.0901031494141)",26.5282383,-80.09010315,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
90555,Albertsons - Bozeman #2006,Starbucks,17979-182605,406-586-4785,LS,200 S 23rd Ave,200 S 23rd Ave,,,Bozeman,MT,BozemanMT,US,59718,59718,"(45.6764678955078, -111.067504882813)",45.6764679,-111.0675049,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
